store_id,total_quantity,transaction_count,avg_quantity_per_transaction,total_value,unique_products,first_transaction,last_transaction,days_active,avg_daily_quantity,product_variety_score,premise,categoria_pdv,zipcode,performance_tier,region
1224801010328578313,126.0,52,2.4230769,5171.154990196228,11,2022-01-04,2022-11-08,309,0.4077669902912621,0.001551043429216018,On Premise,Church,80003.0,Medium,80
122530177670668742,3914.8,227,17.245815,40250.828773498535,118,2022-01-17,2022-12-30,348,11.249425427667026,0.016638465877044557,Off Premise,Package/Liquor,80222.0,High,80
1225585027973821071,681.0,41,16.609756,7563.26993560791,15,2022-01-03,2022-12-26,358,1.9022346368715084,0.0021150592216582064,Off Premise,Grocery,31404.0,Medium,31
1225787113706343059,3.0,2,1.5,97.70000076293945,2,2022-05-16,2022-05-16,1,3.0,0.0002820078962210942,On Premise,Service Org,81089.0,Low,81
1225904178990197216,3242.0,1233,2.6293592,68991.19900989532,233,2022-01-04,2022-12-26,357,9.081232492997199,0.03285391990975747,Off Premise,Grocery,30188.0,High,30
1227194153755395430,23.0,12,1.9166666,332.0099983215332,7,2022-01-25,2022-10-27,276,0.08333333333333333,0.0009870276367738298,On Premise,Restaurant,30047.0,Low,30
122742940536988706,66.99989,30,2.2333298,3157.9470863342285,16,2022-02-17,2022-12-30,317,0.21135612993210273,0.0022560631697687537,On Premise,Restaurant,80214.0,Medium,80
1228243802759567588,289.0,17,17.0,4242.609977722168,16,2022-01-07,2022-12-20,348,0.8304597701149425,0.0022560631697687537,On Premise,Bar,30601.0,Medium,30
1228312591164079072,185.0,85,2.1764705,8448.619997024536,33,2022-01-24,2022-12-24,335,0.5522388059701493,0.004653130287648054,On Premise,Sample Room,30096.0,Medium,30
1229381331552307342,212.0,100,2.12,5988.657076835632,36,2022-01-07,2022-12-21,349,0.6074498567335244,0.005076142131979695,Off Premise,Convenience,80815.0,Medium,80
1229673522049153891,5.0,7,0.71428573,515.9799995422363,5,2022-03-17,2022-12-27,286,0.017482517482517484,0.0007050197405527354,On Premise,Italian,30005.0,Low,30
122983477430278953,2184.0,29,75.31035,12429.809689998627,20,2022-09-11,2022-12-27,108,20.22222222222222,0.0028200789622109417,Off Premise,Package/Liquor,80487.0,High,80
1229863639815237471,14.999989,2,7.4999943,111.88978576660156,2,2022-09-11,2022-09-11,1,14.999988555908203,0.0002820078962210942,,,,Low,na
1231066101975282734,131.0,35,3.7428572,3884.3548908233643,12,2022-01-24,2022-12-18,329,0.3981762917933131,0.001692047377326565,On Premise,Billiard/Bowling,80017.0,Medium,80
1231111749147783093,309.99997,79,3.9240503,7533.5899448394775,31,2022-06-16,2022-12-27,195,1.589743433243189,0.00437112239142696,On Premise,Bar,80650.0,Medium,80
1231138911164683291,1306.85,248,5.2695565,27903.054988861084,66,2022-01-14,2022-12-30,351,3.7232193036636394,0.009306260575296108,Off Premise,Convenience,30165.0,High,30
1231249042028950977,1503.0,629,2.389507,36858.875130176544,104,2022-01-10,2022-12-26,351,4.282051282051282,0.014664410603496898,Off Premise,Convenience,80915.0,High,80
1231354038314173187,30.0,1,30.0,2160.0,1,2022-05-09,2022-05-09,1,30.0,0.0001410039481105471,Off Premise,Grocery,30549.0,Low,30
1231628302392940090,160.3749,91,1.7623614,3985.1789724826813,27,2022-01-04,2022-12-28,359,0.4467267219734723,0.0038071065989847717,On Premise,Restaurant,80133.0,Medium,80
1231663066366869659,14527.171,559,25.987783,155773.05461156368,247,2022-01-04,2022-12-28,359,40.4656570987117,0.03482797518330513,Off Premise,Package/Liquor,80226.0,High,80
1233243227867615473,18.0,18,1.0,1173.480001449585,10,2022-02-13,2022-12-26,317,0.056782334384858045,0.0014100394811054709,On Premise,Restaurant,80206.0,Low,80
1233307266675979218,13765.184,838,16.426233,198503.94728517532,187,2022-01-04,2022-12-28,359,38.343129787604454,0.026367738296672306,Off Premise,Package/Liquor,80631.0,High,80
1233455744855250593,53.0,11,4.818182,969.4700088500977,7,2022-01-06,2022-12-29,358,0.14804469273743018,0.0009870276367738298,On Premise,Restaurant,80909.0,Medium,80
123583896396779523,319.15,99,3.2237372,7988.963559627533,31,2022-01-11,2022-12-22,346,0.9223988262904173,0.00437112239142696,Off Premise,Convenience,80221.0,Medium,80
1236016769958845137,10.0,8,1.25,262.54999923706055,5,2022-01-31,2022-12-18,322,0.031055900621118012,0.0007050197405527354,On Premise,Restaurant,80104.0,Low,80
1236221429694534056,30.0,17,1.7647059,1416.1599960327148,11,2022-01-10,2022-10-24,288,0.10416666666666667,0.001551043429216018,On Premise,Restaurant,30047.0,Low,30
1237116481511053425,14.0,10,1.4,424.1899929046631,9,2022-10-03,2022-12-20,79,0.17721518987341772,0.0012690355329949238,Off Premise,Convenience,80501.0,Low,80
1238000394853224218,43.0,20,2.15,1194.5600128173828,12,2022-04-01,2022-12-22,266,0.16165413533834586,0.001692047377326565,Off Premise,Convenience,80135.0,Medium,80
123824166858361837,458.0,321,1.4267913,12254.02004814148,99,2022-01-12,2022-12-28,351,1.3048433048433048,0.013959390862944163,Off Premise,Convenience,80918.0,Medium,80
1238449559390705208,2.000004,1,2.000004,0.0,1,2022-09-11,2022-09-11,1,2.0000040531158447,0.0001410039481105471,,,,Low,na
1238544248949581397,31.0,9,3.4444444,643.0400009155273,5,2022-01-30,2022-10-30,274,0.11313868613138686,0.0007050197405527354,On Premise,Theatre,80211.0,Low,80
1238977041732864833,342.0,23,14.869565,4761.680061340332,12,2022-03-21,2022-10-04,198,1.7272727272727273,0.001692047377326565,On Premise,Other On Premise,80911.0,Medium,80
1240100473217629887,50.0,1,50.0,4275.0,1,2022-04-26,2022-04-26,1,50.0,0.0001410039481105471,Off Premise,Club Store,30622.0,Medium,30
1240188767337497507,4.0,2,2.0,125.52000045776367,2,2022-06-06,2022-08-23,79,0.05063291139240506,0.0002820078962210942,On Premise,Asian,31401.0,Low,31
1240253553839661689,194.0,47,4.12766,3828.868006706238,28,2022-01-06,2022-06-09,155,1.2516129032258065,0.003948110547095319,Off Premise,Convenience,30032.0,Medium,30
1240401987750452008,2.000004,1,2.000004,7.980015754699707,1,2022-09-11,2022-09-11,1,2.0000040531158447,0.0001410039481105471,On Premise,Hotel/Motel,80021.0,Low,80
1240523920121896005,142.0,48,2.9583333,3529.0269632339478,30,2022-01-10,2022-10-31,295,0.48135593220338985,0.004230118443316413,On Premise,Golf - Public,81089.0,Medium,81
1241371684259065914,2433.8667,925,2.6312072,53644.75624036789,129,2022-01-04,2022-12-27,358,6.798510333013268,0.018189509306260575,Off Premise,Super Center,80212.0,High,80
1241732627777459640,72.0,58,1.2413793,2223.101996421814,24,2022-01-11,2022-12-06,330,0.21818181818181817,0.00338409475465313,Off Premise,Grocery,80218.0,Medium,80
1241762035446895950,96.0,2,48.0,0.0,2,2022-09-11,2022-09-11,1,96.0,0.0002820078962210942,,,,Medium,na
1242985290671102618,1323.0,423,3.1276596,21258.25595521927,89,2022-01-07,2022-12-30,358,3.695530726256983,0.012549351381838691,Off Premise,Convenience,30058.0,High,30
1243697612889884613,170.0,28,6.071429,1912.7101154327393,8,2022-01-21,2022-12-23,337,0.5044510385756676,0.0011280315848843769,On Premise,Restaurant,81052.0,Medium,81
1244392535353757027,24.0,11,2.1818182,747.4500007629395,6,2022-01-01,2022-05-16,136,0.17647058823529413,0.0008460236886632825,On Premise,Special Event,81004.0,Low,81
1244398389906478092,115.0,6,19.166666,4197.309951782227,6,2022-01-10,2022-06-07,149,0.7718120805369127,0.0008460236886632825,Off Premise,Package/Liquor,30064.0,Medium,30
1245822600021464343,9.000012,3,3.000004,155.8502721786499,3,2022-09-11,2022-09-11,1,9.000012397766113,0.00042301184433164127,,,,Low,na
1246802311356281072,1435.0,574,2.5,33243.82779788971,126,2022-01-07,2022-12-22,350,4.1,0.017766497461928935,Off Premise,Convenience,30019.0,High,30
1246855684024653562,8755.866,319,27.447857,100065.54480648041,118,2022-01-05,2022-12-29,359,24.38959947336351,0.016638465877044557,Off Premise,Package/Liquor,80631.0,High,80
1246925963399914436,19.0,22,0.8636364,420.8700008392334,16,2022-01-20,2022-12-08,323,0.058823529411764705,0.0022560631697687537,Off Premise,Drug,30701.0,Low,30
1248360688960396775,3.0,3,1.0,390.0,1,2022-02-02,2022-09-15,226,0.01327433628318584,0.0001410039481105471,On Premise,Bar,30075.0,Low,30
1248875243473695146,248.0,143,1.7342657,13659.620017051697,34,2022-01-10,2022-12-30,355,0.6985915492957746,0.004794134235758601,On Premise,Bar,30022.0,Medium,30
1249007744964221820,52.0,7,7.428571,1127.400047302246,6,2022-10-18,2022-12-20,64,0.8125,0.0008460236886632825,On Premise,Bar,81521.0,Medium,81
1249264929998534897,160.33333,147,1.0907029,4403.058320045471,51,2022-01-11,2022-12-19,343,0.46744410567658984,0.0071912013536379014,Off Premise,Convenience,80110.0,Medium,80
1250645968729772513,111.99994,5,22.399988,1620.1995067596436,5,2022-09-11,2022-09-11,1,111.99993896484375,0.0007050197405527354,On Premise,Restaurant,81301.0,Medium,81
1250909448918176617,618.0,23,26.869566,3615.1999588012695,8,2022-01-12,2022-11-30,323,1.9133126934984521,0.0011280315848843769,On Premise,Restaurant,80023.0,Medium,80
12517239697176567,757.99994,154,4.9220777,18797.94311928749,35,2022-01-07,2022-12-30,358,2.1173182652649265,0.004935138183869149,On Premise,Service Org,80233.0,Medium,80
1252787734007606926,537.5,240,2.2395833,13548.145553588867,50,2022-01-10,2022-12-29,354,1.518361581920904,0.007050197405527355,Off Premise,Convenience,80831.0,Medium,80
1252905510136069473,171.99998,17,10.117646,2979.2850823402405,13,2022-01-29,2022-09-11,226,0.7610618793858891,0.0018330513254371122,On Premise,Restaurant,80210.0,Medium,80
1253511884238380327,18.0,8,2.25,753.6999950408936,6,2022-01-24,2022-12-29,340,0.052941176470588235,0.0008460236886632825,On Premise,Restaurant,80014.0,Low,80
1254239030584046582,37.99999,15,2.5333326,888.0749516487122,5,2022-02-16,2022-12-21,309,0.12297730924242137,0.0007050197405527354,On Premise,Restaurant,80524.0,Low,80
1254669502779438382,6.0,1,6.0,89.94000244140625,1,2022-09-11,2022-09-11,1,6.0,0.0001410039481105471,On Premise,Other On Premise,81435.0,Low,81
1254967754125631156,2221.0,628,3.5366242,46488.71876192093,132,2022-01-12,2022-12-29,352,6.309659090909091,0.018612521150592216,Off Premise,Convenience,30513.0,High,30
1255165910641442405,594.0,139,4.273381,19963.245014190674,26,2022-01-03,2022-12-23,355,1.6732394366197183,0.0036661026508742244,On Premise,Billiard/Bowling,80202.0,Medium,80
1255606010600483474,3037.0,8,379.625,22769.890336990356,8,2022-01-04,2022-09-11,251,12.099601593625499,0.0011280315848843769,On Premise,Mexican Rest,80127.0,High,80
1256061477088755449,457.0,7,65.28571,4525.411071777344,4,2022-09-11,2022-11-30,81,5.6419753086419755,0.0005640157924421884,On Premise,Mexican Rest,80234.0,Medium,80
1256723912045697911,261.99997,96,2.7291663,8159.154718875885,26,2022-01-05,2022-12-28,358,0.7318434901743628,0.0036661026508742244,On Premise,Restaurant,81321.0,Medium,81
1257076590342444421,51.999985,4,12.999996,761.3298215866089,4,2022-09-11,2022-09-11,1,51.99998474121094,0.0005640157924421884,On Premise,Other On Premise,81620.0,Medium,81
1257255347439502883,243.0,145,1.6758621,5663.356006622314,29,2022-01-07,2022-12-22,350,0.6942857142857143,0.0040891144952058655,Off Premise,Convenience,30720.0,Medium,30
1257873368820015598,2162.5,807,2.6796777,48505.548827171326,142,2022-01-04,2022-12-28,359,6.023676880222841,0.02002256063169769,Off Premise,Super Center,80015.0,High,80
1258110575751817357,1092.0,49,22.285715,9366.228998184204,17,2022-01-14,2022-12-13,334,3.269461077844311,0.0023970671178793006,On Premise,Restaurant,81212.0,High,81
1258123251385927200,344.5,217,1.5875576,10093.538005828857,67,2022-01-06,2022-12-30,359,0.9596100278551533,0.009447264523406655,Off Premise,Convenience,80231.0,Medium,80
1258381104661152027,33.0,15,2.2,794.8200073242188,9,2022-08-19,2022-12-16,120,0.275,0.0012690355329949238,Off Premise,Convenience,80205.0,Low,80
1259332316669388249,161.0,2,80.5,984.7104511260986,2,2022-09-11,2022-09-11,1,161.0,0.0002820078962210942,On Premise,Restaurant,80129.0,Medium,80
1260034383049940076,1184.0,6,197.33333,24104.769658088684,6,2022-09-11,2022-09-11,1,1184.0,0.0008460236886632825,On Premise,Restaurant,80904.0,High,80
1261747162606910540,12.0,1,12.0,404.6400146484375,1,2022-04-12,2022-04-12,1,12.0,0.0001410039481105471,On Premise,Restaurant,30303.0,Low,30
1262030620465374338,98.00001,2,49.000004,711.1800918579102,2,2022-09-11,2022-09-11,1,98.00000762939453,0.0002820078962210942,On Premise,Service Org,81427.0,Medium,81
1262036745121017325,60.0,4,15.0,1308.0,3,2022-09-22,2022-12-29,99,0.6060606060606061,0.00042301184433164127,On Premise,Restaurant,30305.0,Medium,30
1262700783376447890,242.5,142,1.7077465,6358.6579847335815,33,2022-01-06,2022-12-29,358,0.6773743016759777,0.004653130287648054,Off Premise,Convenience,80224.0,Medium,80
1263064250398409988,3.0,1,3.0,16.469999313354492,1,2022-09-11,2022-09-11,1,3.0,0.0001410039481105471,On Premise,Restaurant,80303.0,Low,80
1263181122251893795,17.0,3,5.6666665,380.3119945526123,2,2022-01-31,2022-02-28,29,0.5862068965517241,0.0002820078962210942,On Premise,Pizza,30329.0,Low,30
1264034554100281092,494.0,128,3.859375,6332.04897403717,58,2022-01-11,2022-12-27,351,1.4074074074074074,0.008178228990411731,Off Premise,Grocery,30021.0,Medium,30
1264538835990864973,552.0,84,6.571429,14291.12195777893,28,2022-01-10,2022-12-26,351,1.5726495726495726,0.003948110547095319,On Premise,Restaurant,30005.0,Medium,30
1265046417595450040,762.0,371,2.0539083,18451.39519405365,122,2022-01-06,2022-12-29,358,2.1284916201117317,0.017202481669486746,Off Premise,Grocery,80110.0,Medium,80
1265701334288038792,52.999992,8,6.624999,579.2998523712158,8,2022-09-11,2022-12-20,101,0.524752399708965,0.0011280315848843769,On Premise,Restaurant,80211.0,Medium,80
1265714269365787671,49.0,16,3.0625,1367.8299922943115,11,2022-09-13,2022-12-21,100,0.49,0.001551043429216018,On Premise,Church,80113.0,Medium,80
1265759608679624304,390.0833,26,15.003204,5036.089092254639,26,2022-09-11,2022-12-20,101,3.862211019685953,0.0036661026508742244,On Premise,Restaurant,81611.0,Medium,81
1265964545100166867,62.0,5,12.4,2586.0199012756348,5,2022-04-20,2022-12-14,239,0.2594142259414226,0.0007050197405527354,Off Premise,Package/Liquor,30601.0,Medium,30
1267028919395834585,3.999984,3,1.333328,30.959875106811523,3,2022-09-11,2022-09-11,1,3.9999840259552,0.00042301184433164127,On Premise,Hotel/Motel,81611.0,Low,81
1267067989143545606,9.0,5,1.8,225.60000038146973,2,2022-02-28,2022-11-21,267,0.033707865168539325,0.0002820078962210942,On Premise,Restaurant,30024.0,Low,30
1268859142972966970,9.0,15,0.6,239.60000038146973,8,2022-01-06,2022-12-06,335,0.026865671641791045,0.0011280315848843769,Off Premise,Drug,30728.0,Low,30
1269030882743314370,88.85,14,6.3464284,678.450010061264,14,2022-09-11,2022-09-11,1,88.8499984741211,0.0019740552735476595,On Premise,Other On Premise,80113.0,Medium,80
1270220403013987481,462.0,187,2.4705882,9879.327869415283,82,2022-01-12,2022-12-29,352,1.3125,0.011562323745064862,Off Premise,Convenience,30046.0,Medium,30
1270360321986464626,25.0,3,8.333333,316.92000579833984,3,2022-03-23,2022-03-23,1,25.0,0.00042301184433164127,On Premise,Restaurant,30092.0,Low,30
1270433607322412875,22.0,11,2.0,278.95000076293945,9,2022-01-06,2022-10-10,278,0.07913669064748201,0.0012690355329949238,On Premise,Hotel/Motel,80644.0,Low,80
1270494883266970337,493.0001,10,49.30001,2859.250648021698,10,2022-09-11,2022-12-28,109,4.522936619749856,0.0014100394811054709,On Premise,Service Org,81501.0,Medium,81
1270578779582886614,762.36664,229,3.329112,17981.279576063156,64,2022-01-06,2022-12-26,355,2.1475116568551935,0.009024252679075015,Off Premise,Convenience,30721.0,Medium,30
1270684572144637535,32.0,15,2.1333334,2773.4499893188477,14,2022-01-17,2022-12-18,336,0.09523809523809523,0.0019740552735476595,Off Premise,Package/Liquor,31322.0,Low,31
127202509142417643,511.83334,252,2.0310848,15396.19149005413,86,2022-01-13,2022-12-20,342,1.496588723701343,0.012126339537507051,Off Premise,Convenience,80210.0,Medium,80
127347501332157130,1064.0,301,3.5348837,20847.47696018219,107,2022-01-05,2022-12-28,358,2.9720670391061454,0.01508742244782854,Off Premise,Convenience,30083.0,High,30
1274523745011024419,1057.8667,310,3.4124732,21170.14286851883,95,2022-01-05,2022-12-28,358,2.9549349140188546,0.013395375070501973,Off Premise,Convenience,30518.0,High,30
1275564904916561493,20833.967,750,27.778622,270705.8748137355,403,2022-01-07,2022-12-23,351,59.356030760327634,0.05682459108855048,Off Premise,Package/Liquor,80110.0,High,80
1275697706638779126,132.0,7,18.857143,800.3999938964844,5,2022-02-01,2022-08-25,206,0.6407766990291263,0.0007050197405527354,Off Premise,Grocery,30075.0,Medium,30
1275724625986953864,519.0,257,2.0194552,12658.828950881958,50,2022-01-09,2022-12-29,355,1.4619718309859155,0.007050197405527355,Off Premise,Convenience,81050.0,Medium,81
1275742731943597399,2658.5,684,3.8866959,63890.56002998352,123,2022-01-04,2022-12-29,360,7.384722222222222,0.01734348561759729,Off Premise,Grocery,80134.0,High,80
127702170316102454,3044.5,294,10.355442,54082.23397541046,85,2022-01-05,2022-12-28,358,8.504189944134078,0.011985335589396504,Off Premise,Package/Liquor,80631.0,High,80
1277200605500139519,163.0,27,6.037037,2544.53098487854,13,2022-02-25,2022-12-30,309,0.5275080906148867,0.0018330513254371122,On Premise,Restaurant,80907.0,Medium,80
1279274282259750998,297.0,4,74.25,3706.8799991607666,4,2022-09-11,2022-09-11,1,297.0,0.0005640157924421884,,,,Medium,na
1279452531914056872,49.0,2,24.5,1183.6100158691406,2,2022-10-25,2022-10-25,1,49.0,0.0002820078962210942,On Premise,Night Club,30341.0,Medium,30
12799005654779582,137.00003,13,10.538464,2592.3706378936768,6,2022-03-03,2022-11-30,273,0.5018316136175023,0.0008460236886632825,On Premise,Restaurant,80206.0,Medium,80
1280478263950007979,133.0,10,13.3,2326.519937515259,4,2022-04-22,2022-12-19,242,0.5495867768595041,0.0005640157924421884,On Premise,Restaurant,81147.0,Medium,81
1281200840240220503,71.00003,8,8.875004,1389.6910991668701,8,2022-09-11,2022-10-20,40,1.775000762939453,0.0011280315848843769,On Premise,Restaurant,80302.0,Medium,80
1281301628228549358,6.5,4,1.625,143.35000038146973,3,2022-04-04,2022-07-11,99,0.06565656565656566,0.00042301184433164127,On Premise,Restaurant,80550.0,Low,80
1281408476491814762,122.0,9,13.555555,1172.2399864196777,6,2022-01-03,2022-12-12,344,0.3546511627906977,0.0008460236886632825,On Premise,Banquet/Caterer,30188.0,Medium,30
1283067146478664107,10.000008,4,2.500002,151.67015171051025,4,2022-09-11,2022-09-11,1,10.000007629394531,0.0005640157924421884,On Premise,Other On Premise,80202.0,Low,80
1283610031791505508,408.99988,55,7.4363613,6948.814012050629,23,2022-01-05,2022-12-29,359,1.1392754259879874,0.0032430908065425833,On Premise,Restaurant,80534.0,Medium,80
1284191662525750731,694.0,9,77.111115,5694.260183334351,9,2022-03-30,2022-10-10,195,3.5589743589743588,0.0012690355329949238,On Premise,Bar,80230.0,Medium,80
1284228401665667883,57.999977,3,19.333326,1162.3095226287842,3,2022-09-11,2022-09-11,1,57.999977111816406,0.00042301184433164127,,,,Medium,na
1284925457356907265,6484.067,514,12.614916,81550.0411080122,212,2022-01-04,2022-12-28,359,18.061467672788996,0.029892836999435984,Off Premise,Package/Liquor,80104.0,High,80
1286870316328785884,514.0,192,2.6770833,11152.14055633545,91,2022-01-14,2022-12-29,350,1.4685714285714286,0.012831359278059786,Off Premise,Convenience,30044.0,Medium,30
1287258159359852283,757.0001,44,17.204548,9068.1920170784,19,2022-01-05,2022-12-07,337,2.24629116341339,0.002679075014100395,On Premise,Bar,80127.0,Medium,80
1288352663396137806,36.0,18,2.0,905.3399963378906,13,2022-02-28,2022-12-12,288,0.125,0.0018330513254371122,On Premise,Italian,30071.0,Low,30
1288720376771376665,70.00002,15,4.6666684,2142.5708332061768,13,2022-09-11,2022-12-27,108,0.648148360075774,0.0018330513254371122,On Premise,Bar,80915.0,Medium,80
1289183043838867763,2626.4333,251,10.463878,25565.628402113914,117,2022-01-10,2022-12-27,352,7.461458379572088,0.01649746192893401,Off Premise,Package/Liquor,80220.0,High,80
1289669551549458264,411.0,263,1.5627376,10818.354001998901,72,2022-01-13,2022-12-29,351,1.170940170940171,0.01015228426395939,Off Premise,Convenience,80501.0,Medium,80
1290082075649872840,1727.0,447,3.8635347,31460.724287986755,129,2022-01-06,2022-12-21,350,4.934285714285714,0.018189509306260575,Off Premise,Convenience,30019.0,High,30
1290197563710121046,217.0,5,43.4,5248.170042991638,5,2022-09-11,2022-09-11,1,217.0,0.0007050197405527354,On Premise,Bar,81224.0,Medium,81
129042090440958517,42.0,19,2.2105262,1855.0899925231934,9,2022-02-17,2022-12-16,303,0.13861386138613863,0.0012690355329949238,On Premise,Bar,80221.0,Medium,80
1290628250078773525,41.000004,2,20.500002,521.6500205993652,2,2022-09-11,2022-09-11,1,41.000003814697266,0.0002820078962210942,On Premise,Restaurant,80863.0,Medium,80
1291414054253455704,375.0,11,34.090908,2511.616128921509,11,2022-03-22,2022-10-09,202,1.8564356435643565,0.001551043429216018,On Premise,Bar,81144.0,Medium,81
1292066407866103699,0.999996,1,0.999996,14.98993968963623,1,2022-09-11,2022-09-11,1,0.9999960064888,0.0001410039481105471,On Premise,Restaurant,80501.0,Low,80
1292524524061054885,2586.6667,662,3.9073515,52186.00111019611,189,2022-01-04,2022-12-26,357,7.2455651205794815,0.0266497461928934,Off Premise,Convenience,30139.0,High,30
1293712380277783452,20.999964,1,20.999964,317.9696350097656,1,2022-09-11,2022-09-11,1,20.999963760375977,0.0001410039481105471,On Premise,Church,80120.0,Low,80
1293839206136670003,1053.5,503,2.0944333,26997.64502811432,100,2022-01-03,2022-12-26,358,2.9427374301675977,0.01410039481105471,Off Premise,Convenience,80808.0,High,80
1295506964507080492,143.0,40,3.575,3940.3250045776367,20,2022-01-28,2022-12-14,321,0.4454828660436137,0.0028200789622109417,Off Premise,Convenience,30044.0,Medium,30
1295516380043070490,2528.5,542,4.665129,55392.30625629425,177,2022-01-04,2022-12-28,359,7.043175487465181,0.024957698815566837,Off Premise,Package/Liquor,30120.0,High,30
1297251086733897492,5873.0,1986,2.9572003,120149.13586711884,257,2022-01-05,2022-12-29,359,16.35933147632312,0.0362380146644106,Off Premise,Grocery,30047.0,High,30
1299865850976474210,138.99994,73,1.9041088,11235.449062347412,20,2022-01-12,2022-12-18,341,0.40762445444235706,0.0028200789622109417,On Premise,Restaurant,80538.0,Medium,80
1301456668504717856,1688.9333,648,2.6063786,36336.8768324852,95,2022-01-10,2022-12-30,355,4.757558731294014,0.013395375070501973,Off Premise,Convenience,30536.0,High,30
1301905123530594378,181.0,24,7.5416665,4501.811393737793,20,2022-09-11,2022-12-14,95,1.9052631578947368,0.0028200789622109417,On Premise,Restaurant,80524.0,Medium,80
1302024209015255920,2037.0,876,2.3253424,39388.94655227661,196,2022-01-04,2022-12-21,352,5.786931818181818,0.02763677382966723,Off Premise,Grocery,30005.0,High,30
1302305314292549419,906.0,281,3.2241993,20614.48585319519,75,2022-01-10,2022-12-30,355,2.552112676056338,0.010575296108291032,Off Premise,Convenience,30047.0,High,30
1302327490288189261,6161.9375,401,15.366427,66349.51214754581,151,2022-01-03,2022-12-20,352,17.505504261363637,0.02129159616469261,Off Premise,Package/Liquor,80012.0,High,80
130233202655313804,1917.0,24,79.875,19973.340076446533,24,2022-09-11,2022-09-11,1,1917.0,0.00338409475465313,,,,High,na
1302712906861342674,280.0,120,2.3333333,6358.050973892212,65,2022-01-06,2022-12-22,351,0.7977207977207977,0.00916525662718556,Off Premise,Convenience,30078.0,Medium,30
1302937310294151054,54.00001,10,5.400001,934.370192527771,10,2022-09-11,2022-09-11,1,54.0000114440918,0.0014100394811054709,On Premise,Bar,80443.0,Medium,80
1303326024850155669,406.0,24,16.916666,3905.869976043701,10,2022-01-24,2022-12-26,337,1.2047477744807122,0.0014100394811054709,On Premise,Restaurant,30097.0,Medium,30
1303784683352657865,2812.0,6,468.66666,23506.690510749817,6,2022-09-11,2022-09-11,1,2812.0,0.0008460236886632825,On Premise,Restaurant,81620.0,High,81
1304603653277577175,533.0,113,4.716814,9602.975053787231,39,2022-01-13,2022-12-29,351,1.5185185185185186,0.005499153976311337,Off Premise,Convenience,30097.0,Medium,30
1305283407062228262,29.999994,5,5.999999,258.3499450683594,5,2022-09-11,2022-09-11,1,29.9999942779541,0.0007050197405527354,On Premise,Other On Premise,80513.0,Low,80
130595731092495153,6139.0,578,10.621107,66870.56932735443,159,2022-01-05,2022-12-28,358,17.14804469273743,0.02241962774957699,Off Premise,Package/Liquor,81089.0,High,81
130595900096199097,9.0,3,3.0,131.8699140548706,3,2022-09-11,2022-09-11,1,9.0,0.00042301184433164127,On Premise,Other On Premise,81658.0,Low,81
1306427819727919040,679.9167,123,5.527778,13485.24634361267,58,2022-01-10,2022-12-26,351,1.9370845783809651,0.008178228990411731,Off Premise,Package/Liquor,30035.0,Medium,30
1307076786848874693,32.0,15,2.1333334,996.6300067901611,10,2022-02-08,2022-12-19,315,0.10158730158730159,0.0014100394811054709,On Premise,Winery,30161.0,Low,30
1307574653734028924,325.0,5,65.0,3097.699993133545,5,2022-09-11,2022-09-11,1,325.0,0.0007050197405527354,,,,Medium,na
130840623880750301,194.99997,46,4.2391295,4131.709712982178,23,2022-01-05,2022-12-28,358,0.544692652185536,0.0032430908065425833,On Premise,Restaurant,80005.0,Medium,80
1308716928251831477,2696.5,41,65.768295,29933.548389434814,36,2022-09-11,2022-12-27,108,24.96759259259259,0.005076142131979695,Off Premise,Package/Liquor,81620.0,High,81
131011592817684911,329.0,185,1.7783784,8791.02603149414,47,2022-01-20,2022-12-22,337,0.9762611275964391,0.006627185561195714,Off Premise,Convenience,80620.0,Medium,80
1310211395613276775,9.0,3,3.0,350.13000106811523,3,2022-03-10,2022-08-24,168,0.05357142857142857,0.00042301184433164127,On Premise,Barbeque,30087.0,Low,30
1310316074894698672,4756.1333,364,13.0663,51375.19755125046,165,2022-01-06,2022-12-30,359,13.248282174878133,0.023265651438240272,Off Premise,Package/Liquor,80020.0,High,80
1311321496121235205,301.0,166,1.813253,6275.413989067078,67,2022-01-11,2022-12-27,351,0.8575498575498576,0.009447264523406655,Off Premise,Convenience,30329.0,Medium,30
131204024763439565,64.0,42,1.5238096,1441.1299953460693,12,2022-01-25,2022-12-12,322,0.19875776397515527,0.001692047377326565,Off Premise,Drug,30329.0,Medium,30
1313015552670625870,74.0,9,8.222222,2462.130069732666,8,2022-09-11,2022-11-18,69,1.0724637681159421,0.0011280315848843769,On Premise,Bar,81003.0,Medium,81
13134432171250447,2187.5,250,8.75,42268.89795303345,149,2022-01-11,2022-12-28,352,6.214488636363637,0.02100958826847152,Off Premise,Package/Liquor,80212.0,High,80
131370436589784945,43.99996,9,4.8888845,1049.6900825500488,7,2022-06-20,2022-12-12,176,0.2499997832558372,0.0009870276367738298,On Premise,Restaurant,80202.0,Medium,80
1314764655980795760,73.99999,28,2.6428568,3213.2149543762207,18,2022-02-01,2022-11-30,303,0.24422439726272432,0.0025380710659898475,On Premise,Hotel/Motel,80112.0,Medium,80
1315267691402993762,1243.8,262,4.7473283,26912.890886306763,75,2022-01-14,2022-12-30,351,3.5435898827012107,0.010575296108291032,Off Premise,Convenience,30125.0,High,30
