product_id,total_quantity,transaction_count,avg_quantity_per_transaction,total_value,store_count,first_sale,last_sale,days_active,velocity_units_per_day,store_penetration,cumulative_quantity,quantity_percentage,abc_tier_quantity,abc_tier_value,velocity_segment
5626969389367343590,2791.0,489,5.7075663,19390.62016391754,191,2022-01-03,2022-12-30,362,7.709944751381215,0.013246410985505237,1.5240857e+07,91.30996,B,B,Fast
1629347563658246384,2789.0,89,31.337078,12322.770300388336,89,2022-09-11,2022-09-11,1,2789.0,0.006172411401622859,1.5243646e+07,91.326675,B,C,Fast
681724535783170853,2781.0,85,32.717648,72088.15055656433,76,2022-09-11,2022-12-23,104,26.740384615384617,0.00527082321936334,1.5246427e+07,91.34333,B,B,Fast
6826943148434830026,2754.0,1145,2.40524,81466.54549598694,439,2022-01-02,2022-12-30,363,7.586776859504132,0.03044593938553298,1.5249181e+07,91.35983,B,B,Fast
5126274455082546991,2751.0,94,29.265957,26349.56036758423,84,2022-09-11,2022-12-30,111,24.783783783783782,0.005825646716138428,1.5251932e+07,91.37631,B,B,Fast
7640959874745334578,2733.0,762,3.5866141,43725.52001571655,404,2022-06-16,2022-12-28,196,13.943877551020408,0.028018586587141965,1.5254665e+07,91.392685,B,B,Fast
1067930460392055418,2725.0,133,20.488722,12237.949541091919,123,2022-09-11,2022-12-26,107,25.46728971962617,0.008530411262916985,1.525739e+07,91.40901,B,C,Fast
5067205921017654100,2724.4167,1950,1.3971368,73609.0615222454,739,2022-01-03,2022-12-29,361,7.546860797913781,0.05125182051459879,1.5260114e+07,91.42534,B,B,Fast
3107878912792650796,2722.9998,140,19.449999,17260.49072265625,132,2022-09-11,2022-12-30,111,24.53152933206644,0.009154587696788959,1.5262837e+07,91.44165,B,B,Fast
3138261257952263106,2722.0,76,35.81579,51415.73037528992,69,2022-09-11,2022-12-30,111,24.52252252252252,0.004785352659685138,1.5265559e+07,91.457954,B,B,Fast
3773144600893054020,2716.0,135,20.118519,26899.189185142517,128,2022-09-11,2022-12-20,101,26.89108910891089,0.008877175948401414,1.5268275e+07,91.47422,B,B,Fast
2818956701928504731,2711.25,266,10.192669,145245.24086737633,229,2022-09-11,2022-12-23,104,26.06971153846154,0.015881822595186907,1.5270986e+07,91.49046,B,A,Fast
6909148838656726625,2699.0,1273,2.1201885,59654.90533161163,245,2022-01-03,2022-12-30,362,7.455801104972376,0.016991469588737082,1.5273685e+07,91.50664,B,B,Fast
8705272240461985739,2683.8333,1914,1.4022118,33932.26378369331,397,2022-01-03,2022-12-30,362,7.413904010920235,0.027533116027463764,1.5276369e+07,91.52272,B,B,Fast
7542247744709179290,2682.0417,1113,2.409741,50538.824659347534,287,2022-01-04,2022-12-30,361,7.429478526445637,0.019904292946806297,1.5279051e+07,91.53879,B,B,Fast
1210447596175132487,2680.0,38,70.52631,19838.140520095825,38,2022-09-11,2022-12-21,102,26.274509803921568,0.00263541160968167,1.5281731e+07,91.55485,B,B,Fast
1136764474665235109,2645.25,1738,1.5220081,65056.990144729614,252,2022-01-03,2022-12-30,362,7.30732044198895,0.017476940148415287,1.5284376e+07,91.57069,B,B,Fast
1130471039425006167,2640.0,117,22.564102,43647.63942718506,106,2022-09-11,2022-12-27,108,24.444444444444443,0.007351411332269922,1.5287016e+07,91.58651,B,B,Fast
4239898789005877068,2638.0,1036,2.5463321,42206.16000080109,366,2022-03-21,2022-12-30,285,9.256140350877192,0.025383174977460295,1.5289654e+07,91.60231,B,B,Fast
5143986512175160695,2624.0,972,2.6995885,18953.200126171112,113,2022-01-03,2022-12-29,361,7.268698060941828,0.007836881891948123,1.5292278e+07,91.618034,B,B,Fast
2273365880781160612,2615.0,121,21.61157,17769.280022621155,58,2022-01-04,2022-12-16,347,7.536023054755043,0.004022470351619391,1.5294893e+07,91.6337,B,B,Fast
1869669156986379431,2615.0,102,25.637255,24299.58852005005,95,2022-09-11,2022-12-27,108,24.212962962962962,0.006588529024204175,1.5297508e+07,91.64937,B,B,Fast
8829698990782610277,2615.0,82,31.890244,9798.780451774597,77,2022-09-11,2022-12-07,88,29.71590909090909,0.005340176156460226,1.5300123e+07,91.66503,B,C,Fast
3460000225201965997,2602.0,57,45.649124,13486.130188941956,55,2022-09-11,2022-12-30,111,23.44144144144144,0.003814411540328733,1.5302725e+07,91.68062,B,C,Fast
7220874671878035627,2598.0,19,136.73685,13451.16022491455,18,2022-09-11,2022-12-04,85,30.564705882352943,0.001248352867743949,1.5305323e+07,91.69618,B,C,Fast
6051432646794745583,2597.0,83,31.289156,17666.06004714966,82,2022-09-11,2022-12-23,104,24.971153846153847,0.005686940841944656,1.530792e+07,91.71174,B,B,Fast
3561549212953140545,2591.998,301,8.611289,73783.72533988953,300,2022-09-11,2022-12-14,95,27.284189967105263,0.020805881129065815,1.5310512e+07,91.72727,B,B,Fast
4577677560208552045,2582.5417,797,3.2403283,54118.18547511101,417,2022-01-03,2022-12-30,362,7.134093226648826,0.028920174769401483,1.5313095e+07,91.742744,B,B,Fast
7043478239208637905,2564.0,96,26.708334,10905.200004577637,93,2022-09-11,2022-12-27,108,23.74074074074074,0.006449823150010403,1.5315659e+07,91.75811,B,C,Fast
6127456226485495086,2560.4583,1126,2.2739415,78690.6345025301,389,2022-01-03,2022-12-30,362,7.073089093793163,0.026978292530688674,1.5318219e+07,91.773445,B,B,Fast
3009890673712227472,2559.0,46,55.630436,54860.469482421875,34,2022-03-01,2022-09-21,205,12.482926829268292,0.002357999861294126,1.5320778e+07,91.78878,B,B,Fast
1224585260717983465,2559.0,121,21.14876,21434.90020084381,112,2022-09-11,2022-12-22,103,24.844660194174757,0.007767528954851238,1.5323337e+07,91.80411,B,B,Fast
7730272064650711761,2550.0,134,19.02985,24798.900018692017,55,2022-01-03,2022-09-01,242,10.537190082644628,0.003814411540328733,1.5325887e+07,91.81939,B,B,Fast
2780457786232492237,2542.0,66,38.515152,10744.040135383606,64,2022-09-11,2022-12-05,86,29.558139534883722,0.004438587974200707,1.5328429e+07,91.83462,B,C,Fast
3457403355231325215,2536.9167,1888,1.3437059,71422.47097802162,601,2022-01-04,2022-12-30,361,7.027470216196329,0.04168111519522852,1.5330966e+07,91.849815,B,B,Fast
4805553862822188158,2526.0,122,20.704918,25052.679280281067,119,2022-09-11,2022-12-30,111,22.756756756756758,0.00825299951452944,1.5333492e+07,91.86495,B,B,Fast
3572164071751836918,2524.125,120,21.034374,144218.2595615387,102,2022-09-11,2022-12-29,110,22.946590909090908,0.007073999583882377,1.5336016e+07,91.88007,B,A,Fast
2408148539139864768,2522.0,1952,1.2920082,78545.7258067131,548,2022-01-02,2022-12-27,360,7.0055555555555555,0.03800540952909356,1.5338538e+07,91.89518,B,B,Fast
3819962335632490732,2515.8333,991,2.5386813,43269.53964090347,299,2022-02-22,2022-12-30,312,8.063568115234375,0.02073652819196893,1.5341054e+07,91.910255,B,B,Fast
1912026695507865435,2504.0,37,67.675674,10695.010504722595,37,2022-09-11,2022-12-28,109,22.972477064220183,0.002566058672584784,1.5343558e+07,91.925255,B,C,Fast
5716686294357163928,2495.0,168,14.851191,17611.879959106445,76,2022-01-04,2022-12-13,344,7.252906976744186,0.00527082321936334,1.5346053e+07,91.94021,B,B,Fast
1020862741761856801,2492.0,76,32.789474,18460.580154418945,17,2022-01-14,2022-12-29,350,7.12,0.001178999930647063,1.5348545e+07,91.95513,B,B,Fast
1220804478981589450,2483.25,1225,2.0271428,64359.564829826355,444,2022-01-03,2022-12-30,362,6.859806629834254,0.030792704071017408,1.5351028e+07,91.97001,B,B,Fast
8681333575978999723,2479.0,76,32.61842,31434.220311164856,75,2022-09-11,2022-12-08,89,27.853932584269664,0.005201470282266454,1.5353507e+07,91.98486,B,B,Fast
542758314702436663,2472.5334,741,3.3367522,80275.55414414406,413,2022-01-26,2022-12-30,339,7.293608988984144,0.02864276302101394,1.535598e+07,91.99968,B,B,Fast
857396680393634446,2462.0,55,44.763638,15791.950051307678,50,2022-09-11,2022-12-16,97,25.38144329896907,0.0034676468548443026,1.5358442e+07,92.01443,B,B,Fast
2400275687815761142,2459.0,48,51.229168,9536.749124526978,48,2022-09-11,2022-12-09,90,27.322222222222223,0.0033289409806505307,1.5360901e+07,92.02916,B,C,Fast
3177918535209023458,2450.4666,2211,1.1083069,65044.176105856895,762,2022-01-04,2022-12-30,361,6.787995990953948,0.05284693806782717,1.5363351e+07,92.04384,B,B,Fast
7921603722710442932,2439.0,27,90.333336,15033.419714927673,23,2022-09-11,2022-12-30,111,21.972972972972972,0.0015951175532283792,1.536579e+07,92.05845,B,C,Fast
5987500865560575671,2431.0,1488,1.6337366,74146.30931854248,475,2022-01-03,2022-12-30,362,6.7154696132596685,0.03294264512102087,1.5368221e+07,92.07302,B,B,Fast
1417256057703389774,2425.0,110,22.045454,16536.489924430847,101,2022-09-11,2022-12-28,109,22.24770642201835,0.007004646646785491,1.5370646e+07,92.08754,B,B,Fast
4648419153136508177,2419.375,252,9.600695,120114.9006074667,198,2022-09-11,2022-12-29,110,21.994318181818183,0.013731881545183438,1.5373065e+07,92.102036,B,A,Fast
3076491426462279133,2418.4167,1773,1.3640252,65255.55266928673,712,2022-01-03,2022-12-30,362,6.680709248748274,0.04937929121298287,1.5375483e+07,92.11652,B,B,Fast
1463221107867223738,2416.4167,1743,1.386355,52953.06961798668,611,2022-01-03,2022-12-21,353,6.845373223928824,0.04237464456619738,1.5377899e+07,92.131,B,B,Fast
1569310856537860779,2405.9998,36,66.83333,18292.86848449707,36,2022-09-11,2022-09-11,1,2405.999755859375,0.002496705735487898,1.5380305e+07,92.14542,B,B,Fast
3583528484850553898,2400.0,47,51.06383,16247.999977111816,47,2022-09-11,2022-09-11,1,2400.0,0.0032595880435536445,1.5382705e+07,92.15979,B,B,Fast
511912115293991466,2392.5833,981,2.438923,41097.57469832897,288,2022-02-22,2022-12-30,312,7.668536063952324,0.019973645883903185,1.5385098e+07,92.17413,B,B,Fast
502924627806243309,2390.0007,209,11.4354105,100131.6629524231,198,2022-09-11,2022-12-20,101,23.663373588335396,0.013731881545183438,1.5387488e+07,92.188446,B,B,Fast
1528255708582286472,2386.0,28,85.21429,49759.35040664673,28,2022-09-11,2022-09-11,1,2386.0,0.0019418822387128095,1.5389874e+07,92.20274,B,B,Fast
813787524868611759,2375.9998,139,17.093523,15292.578632831573,134,2022-09-11,2022-12-30,111,21.405403205940317,0.009293293570982731,1.539225e+07,92.21697,B,C,Fast
6876212801115254549,2369.0,223,10.623319,26008.79979324341,166,2022-01-05,2022-12-29,359,6.598885793871866,0.011512587558083084,1.5394619e+07,92.23117,B,B,Fast
9195544861217064751,2363.0,35,67.51428,3402.7499837875366,33,2022-09-11,2022-11-15,66,35.803030303030305,0.0022886469241972397,1.5396982e+07,92.24533,B,C,Fast
575398139068308282,2361.9167,1819,1.2984699,66448.31112766266,654,2022-01-03,2022-12-30,362,6.5246319006819755,0.04535682086136348,1.5399344e+07,92.259476,B,B,Fast
4767947340064453366,2359.0667,533,4.4260163,82586.90720939636,189,2022-01-04,2022-12-30,361,6.534810665902008,0.013107705111311464,1.5401703e+07,92.27361,B,B,Fast
3566360678999231293,2357.0,53,44.4717,8427.830481529236,50,2022-09-11,2022-12-15,96,24.552083333333332,0.0034676468548443026,1.540406e+07,92.287735,B,C,Fast
3407089979436409304,2353.0,1399,1.6819156,36313.3096075058,490,2022-01-03,2022-12-30,362,6.5,0.033982939177474164,1.5406413e+07,92.30183,B,B,Fast
3708243158352194906,2346.0,1278,1.8356807,127134.0,261,2022-01-03,2022-12-30,362,6.480662983425415,0.01810111658228726,1.5408759e+07,92.31588,B,A,Fast
1793796276912381988,2346.0,99,23.69697,23184.280787467957,93,2022-09-11,2022-12-28,109,21.522935779816514,0.006449823150010403,1.5411105e+07,92.32994,B,B,Fast
2393101641949628355,2336.5833,1825,1.2803196,51371.62816131115,592,2022-01-03,2022-12-30,362,6.454649867273826,0.04105693876135654,1.5413442e+07,92.34394,B,B,Fast
8783853936456399411,2336.0,222,10.522523,18612.240342140198,174,2022-09-11,2022-12-30,111,21.045045045045047,0.012067411054858174,1.5415778e+07,92.35793,B,B,Fast
8803970864296416201,2336.0,8,292.0,103832.62129974365,8,2022-09-11,2022-12-16,97,24.082474226804123,0.0005548234967750884,1.5418114e+07,92.371925,B,B,Fast
8140616578458103889,2326.0,36,64.611115,33666.349539756775,34,2022-09-11,2022-12-20,101,23.02970297029703,0.002357999861294126,1.542044e+07,92.385864,B,B,Fast
8079697033889141146,2325.0,118,19.70339,22985.16013431549,113,2022-09-11,2022-12-22,103,22.57281553398058,0.007836881891948123,1.5422765e+07,92.399796,B,B,Fast
7750675342657152455,2323.0,118,19.686441,17733.479866981506,64,2022-01-03,2022-12-30,362,6.417127071823204,0.004438587974200707,1.5425088e+07,92.41371,B,B,Fast
6768257239218387792,2319.0,337,6.8813057,8124.229982852936,212,2022-02-23,2022-12-28,309,7.504854368932039,0.014702822664539844,1.5427407e+07,92.427605,B,C,Fast
5283038429405863350,2317.0,98,23.642857,22580.445285320282,63,2022-01-11,2022-12-28,352,6.582386363636363,0.004369235037103822,1.5429724e+07,92.44149,B,B,Fast
6553620667493067785,2310.0,60,38.5,5093.729532957077,59,2022-09-11,2022-12-21,102,22.647058823529413,0.004091823288716277,1.5432034e+07,92.45533,B,C,Fast
7349047828190333611,2304.0,45,51.2,2555.2303886413574,44,2022-09-11,2022-11-16,67,34.38805970149254,0.0030515292322629865,1.5434338e+07,92.46913,B,C,Fast
3148628429396585683,2299.8333,1728,1.330922,28931.518743753433,409,2022-01-01,2022-12-30,364,6.3182232196514425,0.028365351272626394,1.5436638e+07,92.48291,B,B,Fast
1926297049007925253,2287.0,305,7.4983606,12572.82979631424,198,2022-01-03,2022-12-29,361,6.335180055401662,0.013731881545183438,1.5438925e+07,92.49661,B,C,Fast
4732549911971245042,2275.5833,1372,1.6585884,59928.44147789478,511,2022-01-03,2022-12-30,362,6.286141579981008,0.035439350856508775,1.5441201e+07,92.51025,B,B,Fast
97241945894293901,2273.9995,184,12.358693,15834.328649044037,182,2022-09-11,2022-12-29,110,20.67272283380682,0.012622234551633261,1.5443475e+07,92.52387,B,B,Fast
668068693455570698,2267.8,486,4.6662555,32476.59522294998,248,2022-02-14,2022-12-22,312,7.268589900090144,0.017199528400027742,1.5445743e+07,92.53746,B,B,Fast
4685462007775532792,2260.0,23,98.26087,40660.63463020325,5,2022-01-03,2022-12-15,347,6.512968299711815,0.0003467646854844303,1.5448003e+07,92.551,B,B,Fast
6833139562018383326,2256.0,80,28.2,26442.17981338501,59,2022-09-07,2022-12-29,114,19.789473684210527,0.004091823288716277,1.5450259e+07,92.564514,B,B,Fast
2832066644919779752,2255.0,75,30.066668,9971.319957733154,52,2022-01-12,2022-12-27,350,6.442857142857143,0.003606352729038075,1.5452514e+07,92.578026,B,C,Fast
5510689429203528406,2252.75,1353,1.6650037,74758.34766769409,396,2022-01-03,2022-12-31,363,6.2059228650137745,0.027463763090366876,1.5454767e+07,92.59152,B,B,Fast
3267166411479713426,2247.1667,1614,1.3922967,27645.483578264713,695,2022-01-02,2022-12-30,363,6.1905420056387745,0.04820029128233581,1.5457014e+07,92.60499,B,B,Fast
4098903738030905356,2246.0,338,6.6449704,7917.889988422394,220,2022-02-25,2022-12-29,308,7.292207792207792,0.015257646161314932,1.545926e+07,92.61844,B,C,Fast
5798188871963951965,2244.0,50,44.88,20488.390129089355,47,2022-09-11,2022-12-30,111,20.216216216216218,0.0032595880435536445,1.5461504e+07,92.63189,B,B,Fast
2014478352860229707,2234.0,37,60.37838,19758.409267425537,35,2022-09-11,2022-12-16,97,23.030927835051546,0.002427352798391012,1.5463738e+07,92.64527,B,B,Fast
7787929558929755739,2231.0,145,15.386207,16374.840190410614,134,2022-09-11,2022-12-21,102,21.872549019607842,0.009293293570982731,1.5465969e+07,92.65864,B,B,Fast
5670503927637196250,2227.0,310,7.183871,12311.95985507965,206,2022-01-03,2022-12-29,361,6.1689750692520775,0.014286705041958527,1.5468196e+07,92.67198,B,C,Fast
7398494122807842764,2220.0,3,740.0,45772.7001953125,3,2022-09-11,2022-09-11,1,2220.0,0.00020805881129065817,1.5470416e+07,92.68528,B,B,Fast
2078105250967798349,2220.0,131,16.946566,48487.998987197876,73,2022-01-03,2022-12-26,358,6.201117318435754,0.0050627644080726815,1.5472636e+07,92.69858,B,B,Fast
1339273052996599926,2203.0,26,84.73077,19612.179582595825,26,2022-09-11,2022-12-14,95,23.189473684210526,0.0018031763645190374,1.5474839e+07,92.71178,B,B,Fast
711806209990859546,2195.0,33,66.51515,21550.78181743622,29,2022-09-11,2022-12-19,100,21.95,0.0020112351758096955,1.5477034e+07,92.72493,B,B,Fast
646594601462910557,2177.9995,90,24.199995,24696.125511169434,90,2022-09-11,2022-12-30,111,19.62161722269144,0.006241764338719744,1.5479212e+07,92.737976,B,B,Fast
2374660842974945941,2176.0,154,14.12987,20743.440015792847,62,2022-01-03,2022-12-30,362,6.011049723756906,0.0042998821000069356,1.5481388e+07,92.751015,B,B,Fast
4397586149099996247,2169.9998,102,21.274508,43227.72873878479,101,2022-09-11,2022-11-17,68,31.911761115579043,0.007004646646785491,1.5483558e+07,92.764015,B,B,Fast
6864985218025475390,2164.0,65,33.29231,17789.980094909668,61,2022-09-11,2022-12-15,96,22.541666666666668,0.004230529162910049,1.5485722e+07,92.77698,B,B,Fast
5909897167369498672,2161.0,1562,1.3834827,49290.30963289738,540,2022-01-04,2022-12-30,361,5.986149584487535,0.03745058603231847,1.5487883e+07,92.789925,B,B,Medium
4843720336262915209,2158.9167,825,2.6168687,29578.113355636597,291,2022-05-23,2022-12-30,222,9.724850216427365,0.02018170469519384,1.5490042e+07,92.80286,B,B,Fast
9176257015326109428,2155.0,37,58.243244,17492.600030899048,36,2022-09-11,2022-11-28,79,27.27848101265823,0.002496705735487898,1.5492197e+07,92.81577,B,B,Fast
1280666905870999728,2151.25,1295,1.661197,68948.40086841583,494,2022-01-03,2022-12-30,362,5.94267955801105,0.03426035092586171,1.5494348e+07,92.82866,B,B,Medium
2939688871187007989,2151.0,876,2.4554794,47866.81119441986,531,2022-08-24,2022-12-30,129,16.674418604651162,0.03682640959844649,1.5496499e+07,92.841545,B,B,Fast
2520991939919582072,2144.9998,130,16.499998,79061.3938293457,130,2022-09-11,2022-09-11,1,2144.999755859375,0.009015881822595186,1.5498644e+07,92.8544,B,B,Fast
3225034146297355114,2138.6667,1177,1.817049,54553.27710580826,396,2022-01-16,2022-12-30,349,6.127984951423711,0.027463763090366876,1.5500783e+07,92.86721,B,B,Fast
8510875301857258748,2134.0,57,37.438595,17050.080288887024,56,2022-09-11,2022-12-15,96,22.229166666666668,0.003883764477425619,1.5502917e+07,92.88,B,B,Fast
4707527403393327595,2130.0,62,34.35484,14789.170011520386,61,2022-09-11,2022-12-07,88,24.204545454545453,0.004230529162910049,1.5505047e+07,92.89276,B,C,Fast
1174558658383487316,2122.1667,1476,1.4377824,68121.33275842667,541,2022-01-02,2022-12-30,363,5.8461893885588845,0.037519938969415356,1.5507169e+07,92.90547,B,B,Medium
6610696935739169166,2121.8667,1784,1.1893872,50031.77107524872,698,2022-01-03,2022-12-30,362,5.861510218836326,0.048408350093626464,1.5509291e+07,92.91818,B,B,Medium
548517838103101291,2117.4167,1480,1.430687,46371.3393676281,582,2022-01-28,2022-12-30,337,6.283135750880935,0.04036340939038768,1.5511408e+07,92.93086,B,B,Fast
5056243932913432697,2116.0,79,26.784811,14919.100156784058,74,2022-09-11,2022-11-16,67,31.582089552238806,0.005132117345169568,1.5513524e+07,92.94354,B,C,Fast
1572917220307062686,2113.2083,1635,1.2924821,58638.69381940365,435,2022-01-03,2022-12-30,362,5.837591856224102,0.030168527637145434,1.5515637e+07,92.9562,B,B,Medium
7370547407177531899,2112.0,48,44.0,2558.110339641571,45,2022-09-11,2022-12-23,104,20.307692307692307,0.003120882169359872,1.5517749e+07,92.96886,B,C,Fast
4617176929409669043,2092.0,216,9.685185,51366.42018508911,60,2022-01-06,2022-12-27,356,5.876404494382022,0.004161176225813163,1.5519841e+07,92.98139,B,B,Medium
5095470288472512385,2089.0,30,69.63333,54314.0,22,2022-06-23,2022-08-10,49,42.63265306122449,0.0015257646161314932,1.552193e+07,92.99391,B,B,Fast
3281551451662826068,2085.8333,664,3.1413152,33227.01330327988,385,2022-09-22,2022-12-30,100,20.85833251953125,0.02670088078230113,1.5524016e+07,93.0064,B,B,Fast
4803367314521536930,2083.0,31,67.19355,10812.230222702026,31,2022-09-11,2022-11-30,81,25.71604938271605,0.0021499410500034678,1.5526099e+07,93.01888,B,C,Fast
1945441189337094568,2079.0,341,6.096774,11560.950007915497,131,2022-01-04,2022-12-29,360,5.775,0.009085234759692072,1.5528178e+07,93.03134,B,C,Medium
1847003604916046653,2071.625,951,2.178365,117535.33563566208,457,2022-01-02,2022-12-30,363,5.7069559228650135,0.031694292253276926,1.553025e+07,93.04375,B,A,Medium
5416314768891001630,2071.0,61,33.95082,7696.999720573425,60,2022-09-11,2022-12-20,101,20.504950495049506,0.004161176225813163,1.5532321e+07,93.05616,B,C,Fast
2975117705250989348,2070.75,1419,1.4593023,32202.0881690979,589,2022-01-03,2022-12-29,361,5.736149584487535,0.040848879950065885,1.5534392e+07,93.06857,B,B,Medium
4403214537860330077,2066.0,67,30.835821,9801.950058937073,67,2022-09-11,2022-12-22,103,20.058252427184467,0.0046466467854913655,1.5536458e+07,93.08094,B,C,Fast
8761768154487893103,2059.25,1770,1.163418,75517.99878787994,609,2022-03-07,2022-12-27,296,6.956925675675675,0.04223593869200361,1.5538517e+07,93.093285,B,B,Fast
3363377813270886052,2035.9998,70,29.08571,19705.867547035217,57,2022-09-11,2022-12-29,110,18.509088689630683,0.003953117414522505,1.5540553e+07,93.10548,B,B,Fast
8144978880471296687,2035.1666,1145,1.777438,116106.54158687592,513,2022-01-04,2022-12-31,362,5.622007254078902,0.035578056730702544,1.5542588e+07,93.117676,B,B,Medium
2744506899428303850,2033.9333,1929,1.0543978,68071.57990407944,883,2022-01-04,2022-12-30,361,5.634164403350069,0.06123864345655038,1.5544622e+07,93.12985,B,B,Medium
2771843866158351933,2033.5,1327,1.532404,66412.79919624329,255,2022-01-04,2022-12-29,360,5.648611111111111,0.017684998959705944,1.5546656e+07,93.142044,B,B,Medium
1885492090144024159,2029.75,1114,1.8220377,61646.77223777771,411,2022-01-03,2022-12-30,362,5.607044198895028,0.028504057146820166,1.5548686e+07,93.154205,B,B,Medium
8472560508362407421,2024.0,125,16.192,5888.959822177887,112,2022-09-11,2022-12-30,111,18.234234234234233,0.007767528954851238,1.555071e+07,93.166336,B,C,Fast
577178151204386240,2020.25,1725,1.1711594,82877.8750038147,547,2022-01-03,2022-12-30,362,5.580801104972376,0.03793605659199667,1.555273e+07,93.17844,B,B,Medium
8243956001470994417,2020.0,29,69.655174,19503.750986099243,26,2022-09-11,2022-12-21,102,19.80392156862745,0.0018031763645190374,1.555475e+07,93.19054,B,B,Fast
2505226093575884955,2017.0,78,25.858974,36742.440074920654,45,2022-01-24,2022-12-22,333,6.057057057057057,0.003120882169359872,1.5556767e+07,93.20262,B,B,Fast
838093666900192619,2015.9999,115,17.530434,12069.890837669373,109,2022-09-11,2022-12-28,109,18.495411724125574,0.00755947014356058,1.5558783e+07,93.2147,B,C,Fast
7675032849469267614,2010.0,114,17.631578,8628.739860534668,99,2022-09-11,2022-12-30,111,18.10810810810811,0.006865940772591719,1.5560793e+07,93.22674,B,C,Fast
8766513644550468025,2006.0,1184,1.6942568,65414.2995223999,220,2022-01-04,2022-12-30,361,5.556786703601108,0.015257646161314932,1.5562799e+07,93.23876,B,B,Medium
14523659809755688,2005.0,147,13.639456,46406.98039627075,96,2022-01-04,2022-09-19,259,7.741312741312742,0.006657881961301061,1.5564804e+07,93.25077,B,B,Fast
8076874360726432092,2001.3334,1417,1.4123735,45540.203051030636,499,2022-01-04,2022-12-30,361,5.543859761837777,0.03460711561134614,1.5566805e+07,93.26276,B,B,Medium
7552994870611052892,2000.0001,108,18.51852,18351.761075019836,101,2022-09-11,2022-12-29,110,18.181819291548294,0.007004646646785491,1.5568805e+07,93.27474,B,B,Fast
3487374577996991112,1996.0,108,18.481482,14987.179985046387,51,2022-02-22,2022-12-27,309,6.459546925566343,0.0035369997919411887,1.5570801e+07,93.2867,B,C,Fast
1574209991270165686,1985.9166,1043,1.9040428,41747.08840286732,453,2022-01-20,2022-12-30,345,5.756280075294384,0.03141688050488938,1.5572787e+07,93.2986,B,B,Medium
7324437458767461299,1959.9584,1136,1.7253155,60597.924922943115,553,2022-01-03,2022-12-30,362,5.414249651998446,0.03835217421457799,1.5574747e+07,93.31034,B,B,Medium
8300385982479550448,1956.0,57,34.31579,4623.300089836121,57,2022-09-11,2022-09-11,1,1956.0,0.003953117414522505,1.5576703e+07,93.32206,B,C,Fast
3893918657684391349,1953.0,110,17.754545,18916.980157852173,60,2022-01-03,2022-09-12,253,7.719367588932807,0.004161176225813163,1.5578656e+07,93.333755,B,B,Fast
6677543772441358928,1944.0,291,6.6804123,121273.05990600586,225,2022-01-07,2022-12-30,358,5.430167597765363,0.015604410846799362,1.55806e+07,93.345406,B,A,Medium
5961286555457576917,1940.0,85,22.82353,22596.231040000916,83,2022-09-11,2022-12-05,86,22.558139534883722,0.005756293779041542,1.558254e+07,93.357025,B,B,Fast
7239972431173443614,1932.75,1311,1.4742563,68823.36981964111,459,2022-01-01,2022-12-30,364,5.309752747252747,0.031832998127470695,1.5584473e+07,93.36861,B,B,Medium
4885707138223994634,1920.0,84,22.857143,31229.81974029541,76,2022-09-11,2022-12-28,109,17.61467889908257,0.00527082321936334,1.5586393e+07,93.38011,B,B,Fast
3576031019825265433,1916.0,45,42.577778,12281.139740943909,45,2022-09-11,2022-11-29,80,23.95,0.003120882169359872,1.5588309e+07,93.391594,B,C,Fast
8995759715753313057,1912.0,1169,1.635586,18792.119952201843,183,2022-01-03,2022-12-30,362,5.281767955801105,0.012691587488730147,1.5590221e+07,93.403046,B,B,Medium
1418047248074946880,1895.8334,868,2.1841397,32531.68471777439,285,2022-02-22,2022-12-29,311,6.095927247663786,0.019765587072612525,1.5592117e+07,93.414406,B,B,Fast
1099344059685283356,1890.0,55,34.363636,10246.519409179688,55,2022-09-11,2022-12-19,100,18.9,0.003814411540328733,1.5594007e+07,93.42573,B,C,Fast
1819965504228797545,1878.75,1030,1.8240291,57608.54978084564,351,2022-01-03,2022-12-30,362,5.189917127071824,0.024342880921007004,1.5595886e+07,93.43699,B,B,Medium
26379855007166517,1877.5,722,2.6004155,51522.66273403168,225,2022-01-01,2022-12-30,364,5.157967032967033,0.015604410846799362,1.5597764e+07,93.44824,B,B,Medium
860528407091783269,1876.0,65,28.861538,16859.114847183228,52,2022-02-03,2022-12-29,330,5.684848484848485,0.003606352729038075,1.559964e+07,93.45947,B,B,Medium
6085452278591433460,1870.5,783,2.3888888,58435.22909259796,275,2022-01-04,2022-12-29,360,5.195833333333334,0.019072057701643663,1.560151e+07,93.47068,B,B,Medium
4280605080697133311,1868.0,68,27.470589,14269.24979543686,63,2022-09-11,2022-12-28,109,17.137614678899084,0.004369235037103822,1.5603378e+07,93.48187,B,C,Fast
538144423096101379,1860.0,38,48.94737,5845.200019836426,38,2022-09-11,2022-09-11,1,1860.0,0.00263541160968167,1.5605238e+07,93.49301,B,C,Fast
4017222978233556353,1856.0,33,56.242424,23341.71210193634,33,2022-09-11,2022-12-16,97,19.1340206185567,0.0022886469241972397,1.5607094e+07,93.504135,B,B,Fast
7471985070343154106,1851.0,36,51.416668,13818.060216903687,35,2022-09-11,2022-12-21,102,18.147058823529413,0.002427352798391012,1.5608945e+07,93.51522,B,C,Fast
